age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37,State-gov,24342,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
66,State-gov,132055,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,1825,40,United-States,>50K
52,Private,139176,HighGrad,9,Married,Sales,Husband,White,Male,0,0,8,United-States,<=50K
23,Private,162945,dropout,4,NotMarried,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
48,Private,149210,HighGrad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,45,United-States,<=50K
27,Private,267325,HighGrad,9,Married,Sales,Wife,White,Female,3464,0,40,United-States,<=50K
20,Private,122166,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,161018,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,55,United-States,>50K
35,Private,308945,HighGrad,9,Separated,Tech-support,Unmarried,White,Female,0,0,75,United-States,<=50K
41,Private,154076,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
50,Private,94391,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
31,Private,507875,dropout,5,Married,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K
53,Private,126592,CommunityCollege,10,Married,Craft-repair,Husband,Black,Male,7688,0,40,United-States,>50K
32,Private,187560,Masters,15,Married,Prof-specialty,Husband,White,Male,3908,0,40,United-States,<=50K
47,,186805,HighGrad,9,Married,,Not-in-family,White,Female,0,0,35,United-States,<=50K
37,State-gov,46814,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
51,Private,182740,HighGrad,9,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,33117,CommunityCollege,12,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
51,,172175,Doctorate,16,NotMarried,,Not-in-family,White,Male,0,2824,40,United-States,>50K
32,Private,118551,Masters,14,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
38,Self-emp-inc,257250,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
57,State-gov,141459,CommunityCollege,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,163942,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,35,Ireland,<=50K
47,Local-gov,39986,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,224424,dropout,8,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,149220,CommunityCollege,10,Married,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
38,Local-gov,123983,Bachelors,13,NotMarried,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,1741,40,Vietnam,<=50K
63,Private,117473,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,4386,0,40,United-States,>50K
42,Local-gov,189956,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States,<=50K
23,,191910,CommunityCollege,10,NotMarried,,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,245305,dropout,6,Married,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K
32,Private,171215,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
59,Private,95283,dropout,2,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,220977,Doctorate,16,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,0,40,India,>50K
60,Federal-gov,119832,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
59,Private,380357,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,122649,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
43,Private,178780,CommunityCollege,12,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
18,Private,123856,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,49,United-States,<=50K
28,Private,134890,Bachelors,13,NotMarried,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
42,Federal-gov,158926,CommunityCollege,12,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
52,Private,94391,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
33,Self-emp-inc,139057,HighGrad,9,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,84,Taiwan,>50K
40,Private,566537,dropout,1,Married,Other-service,Husband,White,Male,0,1672,40,Mexico,<=50K
21,Private,197387,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
39,Private,218490,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
30,Private,167476,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,405155,dropout,3,Married,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
50,Private,108435,Masters,14,Married,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K
45,State-gov,35969,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
40,Private,209547,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
40,Local-gov,163725,Bachelors,13,Married,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
37,Federal-gov,207887,Bachelors,13,Separated,Exec-managerial,Other-relative,White,Female,0,0,50,United-States,<=50K
47,Federal-gov,160646,CommunityCollege,11,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
33,Private,173858,Bachelors,13,Married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,<=50K
46,Federal-gov,212120,CommunityCollege,11,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
37,Private,191754,Bachelors,13,Married,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
32,Private,330715,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,82797,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
53,Private,150980,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,3137,0,40,United-States,<=50K
28,State-gov,78356,Masters,14,Married,Exec-managerial,Husband,Black,Male,0,0,40,Jamaica,<=50K
20,Private,275691,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
34,Private,122616,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,84,United-States,>50K
60,Private,27886,dropout,4,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,67929,CommunityCollege,10,NotMarried,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
38,Private,472604,Bachelors,13,Married,Other-service,Husband,White,Male,0,0,35,Mexico,<=50K
47,Private,105381,HighGrad,9,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,189674,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,Private,177907,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,65,United-States,<=50K
44,Private,211759,Bachelors,13,Married,Exec-managerial,Husband,Other,Male,0,0,40,Puerto-Rico,<=50K
33,Private,222221,HighGrad,9,Married,Exec-managerial,Husband,White,Male,7298,0,45,United-States,>50K
28,Private,221452,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Local-gov,229223,CommunityCollege,10,NotMarried,Protective-serv,Own-child,White,Female,0,0,40,United-States,>50K
47,Private,73064,dropout,4,Married,Machine-op-inspct,Wife,Black,Female,0,0,35,United-States,<=50K
45,Private,185385,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,468713,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,327769,CommunityCollege,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,165503,Bachelors,13,NotMarried,Sales,Own-child,White,Female,0,0,65,United-States,<=50K
59,Private,160362,HighGrad,9,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
28,State-gov,445824,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
25,Self-emp-inc,182750,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
70,Local-gov,176493,CommunityCollege,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,<=50K
31,State-gov,286911,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,66326,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K
37,Private,182668,dropout,6,Married,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
34,Private,187203,CommunityCollege,12,NotMarried,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
73,Self-emp-not-inc,143833,dropout,8,Married,Farming-fishing,Husband,White,Male,0,0,18,United-States,<=50K
42,Private,37937,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
48,Private,141944,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,>50K
36,Private,208068,dropout,1,Separated,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,<=50K
27,Private,158156,Doctorate,16,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
31,Private,61559,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,50053,HighGrad,9,NotMarried,Other-service,Not-in-family,Black,Male,0,0,40,Japan,<=50K
32,Private,80058,dropout,7,Separated,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
42,Private,210534,dropout,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
22,Private,133833,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,164866,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K
38,Private,234298,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,6849,0,60,United-States,<=50K
17,Local-gov,182070,dropout,7,NotMarried,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
58,Private,142326,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
21,Private,26410,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,220098,HighGrad,9,Married,Other-service,Wife,White,Female,0,0,40,United-States,>50K
51,Self-emp-not-inc,311569,HighGrad,9,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,49797,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,367049,Masters,14,NotMarried,Exec-managerial,Not-in-family,White,Female,4650,0,40,United-States,<=50K
29,Private,67218,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50,Private,104729,HighGrad,9,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,48,United-States,<=50K
56,Self-emp-inc,105582,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
37,Federal-gov,203070,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
24,,174182,dropout,7,Married,,Wife,Other,Female,0,0,24,United-States,<=50K
59,Self-emp-not-inc,119344,dropout,6,Married,Exec-managerial,Wife,White,Female,0,0,36,United-States,<=50K
25,,161235,CommunityCollege,11,NotMarried,,Own-child,White,Male,0,0,90,United-States,<=50K
34,Private,467108,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
61,Private,72442,dropout,7,Married,Other-service,Husband,White,Male,0,0,40,United-States,>50K
49,Private,75673,HighGrad,9,NotMarried,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
48,Private,102938,Bachelors,13,NotMarried,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
26,Private,64293,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
47,Private,76034,CommunityCollege,10,Married,Other-service,Husband,White,Male,0,0,57,United-States,>50K
24,Private,103064,Bachelors,13,NotMarried,Tech-support,Not-in-family,White,Female,3674,0,40,United-States,<=50K
32,Private,269182,CommunityCollege,10,Separated,Tech-support,Unmarried,Black,Female,3887,0,40,United-States,<=50K
33,Private,92865,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,132874,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,,197827,CommunityCollege,10,Married,,Husband,White,Male,0,0,40,United-States,<=50K
32,Local-gov,84119,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,204447,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
51,Private,48343,Masters,14,Married,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
42,Federal-gov,126320,CommunityCollege,10,Married,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,74680,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,5178,0,50,United-States,>50K
18,Private,282609,dropout,3,NotMarried,Handlers-cleaners,Other-relative,White,Male,0,0,30,Honduras,<=50K
20,Private,198148,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,111567,dropout,5,NotMarried,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
28,Private,210867,dropout,7,Separated,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,281138,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Private,313255,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,24,United-States,<=50K
36,Private,188571,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,333270,Masters,14,Married,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
25,Private,178037,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,61343,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,45,United-States,<=50K
19,Private,197714,HighGrad,9,NotMarried,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
43,Private,306440,Masters,15,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,66,France,<=50K
47,Private,141511,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
51,Private,142835,dropout,7,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,205903,HighGrad,9,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
57,State-gov,283635,CommunityCollege,10,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,159979,CommunityCollege,10,NotMarried,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
39,Private,210626,HighGrad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,213431,HighGrad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
17,Private,139183,dropout,6,NotMarried,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
20,Private,122971,CommunityCollege,10,NotMarried,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
49,Private,133917,CommunityCollege,11,NotMarried,Sales,Other-relative,Black,Male,0,0,40,,<=50K
29,Private,90934,Bachelors,13,NotMarried,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,64,Philippines,>50K
42,Private,274913,HighGrad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
49,Self-emp-not-inc,181307,Masters,15,Married,Prof-specialty,Husband,White,Male,15024,0,65,United-States,>50K
26,Private,375980,HighGrad,9,Separated,Sales,Unmarried,Black,Female,0,0,37,United-States,<=50K
22,Private,160120,dropout,6,NotMarried,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
45,Private,145636,Masters,14,Married,Exec-managerial,Husband,White,Male,0,1977,43,United-States,>50K
37,Private,243409,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,166549,dropout,8,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,204322,CommunityCollege,11,Married,Tech-support,Husband,White,Male,5013,0,40,United-States,<=50K
26,Private,292803,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
47,State-gov,160045,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,State-gov,327886,Doctorate,16,Separated,Prof-specialty,Own-child,White,Male,0,0,50,United-States,>50K
53,Private,139671,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
40,State-gov,31627,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,20,United-States,<=50K
34,Private,134886,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,35969,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
35,State-gov,216035,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,47086,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Local-gov,117791,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,269722,Masters,14,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,162424,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,173208,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
34,Private,181388,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,30433,Bachelors,13,NotMarried,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
41,Private,350387,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
39,Private,191524,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,267040,dropout,6,NotMarried,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
62,Federal-gov,159165,HighGrad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
43,State-gov,144811,Masters,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Private,132686,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
73,Self-emp-not-inc,241121,dropout,4,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,169583,HighGrad,9,NotMarried,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
32,Local-gov,199539,CommunityCollege,10,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,331481,Bachelors,13,Separated,Craft-repair,Not-in-family,Black,Male,0,1669,60,,<=50K
39,Private,99146,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,,>50K
23,Private,664670,HighGrad,9,NotMarried,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
64,Private,192596,HighGrad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
33,Private,229716,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
50,Self-emp-not-inc,343748,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,175052,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,243786,Bachelors,13,NotMarried,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K
67,,132626,CommunityCollege,10,Married,,Husband,White,Male,0,0,6,United-States,<=50K
38,Federal-gov,91716,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
51,Local-gov,33863,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
30,,157289,dropout,7,NotMarried,,Unmarried,White,Male,0,0,40,United-States,<=50K
40,Federal-gov,78036,CommunityCollege,11,Married,Prof-specialty,Wife,White,Female,0,0,65,United-States,>50K
40,Private,408229,dropout,2,NotMarried,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador,<=50K
42,Private,143342,CommunityCollege,10,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,State-gov,193565,Masters,14,NotMarried,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,52822,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
26,Private,289700,CommunityCollege,10,Married,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
44,Federal-gov,316120,Masters,15,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
37,Private,161141,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Private,111128,dropout,6,NotMarried,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,194096,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
33,Local-gov,119829,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
41,Federal-gov,19914,Bachelors,13,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
47,Self-emp-not-inc,208407,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,2002,30,United-States,<=50K
23,Federal-gov,350680,CommunityCollege,12,NotMarried,Exec-managerial,Own-child,White,Female,0,0,40,Poland,<=50K
48,Private,135525,CommunityCollege,12,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,185556,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,Italy,<=50K
55,Local-gov,84564,Masters,15,Separated,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
51,Private,103824,HighGrad,9,NotMarried,Other-service,Not-in-family,Black,Male,0,0,40,Haiti,<=50K
60,State-gov,165827,Doctorate,16,Married,Prof-specialty,Husband,White,Male,7688,0,60,United-States,>50K
41,State-gov,518030,Bachelors,13,NotMarried,Protective-serv,Not-in-family,Black,Male,0,1590,40,Puerto-Rico,<=50K
28,,147471,HighGrad,9,Separated,,Own-child,White,Female,0,0,10,United-States,<=50K
40,Private,92717,HighGrad,9,NotMarried,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Private,328216,CommunityCollege,10,Married,Tech-support,Husband,White,Male,7298,0,40,United-States,>50K
36,Private,28996,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,213008,CommunityCollege,11,Married,Prof-specialty,Husband,White,Male,0,0,40,Japan,<=50K
52,Federal-gov,279337,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
73,,243030,Bachelors,13,Married,,Husband,White,Male,0,0,30,United-States,<=50K
24,Local-gov,203924,Bachelors,13,Married,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
38,State-gov,352628,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,154966,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
20,Private,432154,HighGrad,9,NotMarried,Sales,Own-child,White,Female,0,0,8,Mexico,<=50K
41,Private,174540,CommunityCollege,10,Married,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K
32,Private,108116,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K
45,Self-emp-not-inc,155489,dropout,4,Married,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
21,State-gov,24008,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
20,Never-worked,462294,CommunityCollege,10,NotMarried,,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,183151,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
57,State-gov,39380,HighGrad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
22,Local-gov,123727,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,21,United-States,<=50K
60,Private,156889,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,76625,HighGrad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,171419,CommunityCollege,11,NotMarried,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,<=50K
53,Private,123092,HighGrad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,267965,dropout,7,NotMarried,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
38,Private,165472,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
62,Private,77884,HighGrad,9,Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
23,Federal-gov,41432,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K
36,Private,182074,HighGrad,9,NotMarried,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
22,Private,102684,CommunityCollege,10,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,32,United-States,<=50K
29,Self-emp-not-inc,267661,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
51,Self-emp-inc,167793,Bachelors,13,Married,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
47,Private,362654,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,87584,HighGrad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,164682,CommunityCollege,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,277545,Bachelors,13,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K
54,Private,286989,dropout,1,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
40,Private,208470,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,198197,Bachelors,13,NotMarried,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
41,Private,202168,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
39,Private,113481,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
25,Local-gov,476599,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,233533,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K
