age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,Private,191149,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,57,United-States,<=50K
37,Private,356824,HighGrad,9,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,191782,dropout,7,NotMarried,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
63,Self-emp-not-inc,29859,dropout,4,Married,Farming-fishing,Husband,White,Male,7688,0,60,United-States,>50K
52,Private,204226,HighGrad,9,Separated,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
42,Local-gov,246862,CommunityCollege,10,Separated,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K
28,Private,496526,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,426431,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,>50K
34,Private,84154,Bachelors,13,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
37,Federal-gov,45937,CommunityCollege,12,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
31,Private,130021,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,63021,CommunityCollege,10,Separated,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,367306,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,65624,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,144928,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
22,Private,117747,CommunityCollege,10,NotMarried,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
18,Private,266681,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
26,Private,152035,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,190023,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
43,Private,233130,HighGrad,9,Separated,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
21,Private,149637,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
62,Federal-gov,224277,CommunityCollege,10,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,121559,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,230951,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
18,Private,345285,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
65,Self-emp-not-inc,28367,HighGrad,9,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
41,Private,320744,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,3325,0,50,United-States,<=50K
31,Private,243773,dropout,5,NotMarried,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
56,Private,151474,dropout,5,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,135465,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,210781,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
36,Local-gov,359001,CommunityCollege,10,Married,Protective-serv,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,119471,Doctorate,16,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
30,Private,226396,HighGrad,9,Married,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
35,Private,283122,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
37,Self-emp-not-inc,326400,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
32,,169186,HighGrad,9,Married,,Husband,White,Male,0,0,5,United-States,<=50K
56,Private,158752,Masters,14,Married,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K
29,,208406,HighGrad,9,NotMarried,,Not-in-family,White,Male,0,0,35,United-States,<=50K
41,Private,96741,CommunityCollege,12,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
38,State-gov,255191,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,177733,dropout,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,35,Dominican-Republic,<=50K
54,State-gov,137815,dropout,8,NotMarried,Other-service,Own-child,White,Male,4101,0,40,United-States,<=50K
36,,187203,CommunityCollege,11,Separated,,Own-child,White,Male,0,0,50,United-States,<=50K
42,Private,168515,CommunityCollege,11,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,122672,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,195199,HighGrad,9,NotMarried,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
69,Local-gov,179813,dropout,6,Married,Transport-moving,Husband,White,Male,0,0,10,United-States,<=50K
32,Private,178623,CommunityCollege,12,NotMarried,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,<=50K
50,Private,41890,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,373050,dropout,8,Married,Other-service,Husband,White,Male,0,0,40,,<=50K
45,Private,80430,HighGrad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,198613,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
24,Private,330571,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,209205,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
21,Private,132243,CommunityCollege,12,NotMarried,Other-service,Own-child,White,Female,0,0,5,United-States,<=50K
43,Self-emp-not-inc,237670,CommunityCollege,11,Separated,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
22,Private,193586,HighGrad,9,NotMarried,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
62,Self-emp-not-inc,197353,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
21,Self-emp-not-inc,74538,CommunityCollege,10,NotMarried,Tech-support,Not-in-family,White,Male,0,0,25,United-States,<=50K
37,Private,89718,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,93169,CommunityCollege,10,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
74,Self-emp-not-inc,292915,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1825,12,United-States,>50K
43,Private,328570,CommunityCollege,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,38,United-States,<=50K
25,Private,312157,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,193459,dropout,7,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,236804,dropout,7,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,126223,HighGrad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,State-gov,172281,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
64,Private,153894,Bachelors,13,NotMarried,Sales,Unmarried,White,Female,0,0,40,Peru,<=50K
35,Private,331395,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
69,Self-emp-not-inc,92472,dropout,6,NotMarried,Farming-fishing,Not-in-family,White,Male,3273,0,45,United-States,<=50K
32,Private,318647,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
20,Private,332931,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
66,Self-emp-inc,76212,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
31,Private,301168,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,Italy,<=50K
22,Private,440969,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
32,Private,154950,Masters,15,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,218343,CommunityCollege,12,NotMarried,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,239577,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,247936,HighGrad,9,Married,Other-service,Wife,Asian-Pac-Islander,Female,0,0,2,Taiwan,<=50K
62,Local-gov,203525,dropout,4,Married,Craft-repair,Husband,White,Male,2829,0,40,United-States,<=50K
24,Private,182342,HighGrad,9,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,25649,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K
27,Private,243569,dropout,7,Married,Handlers-cleaners,Husband,White,Male,3942,0,40,United-States,<=50K
38,Private,187870,Masters,15,Married,Prof-specialty,Husband,White,Male,0,2415,90,United-States,>50K
20,,289116,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,5,United-States,<=50K
30,Private,487330,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
17,,34019,dropout,6,NotMarried,,Own-child,White,Male,0,0,20,United-States,<=50K
17,,250541,dropout,7,NotMarried,,Own-child,Black,Male,0,0,8,United-States,<=50K
21,Self-emp-not-inc,318987,CommunityCollege,11,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,140558,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
59,Local-gov,303455,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,4787,0,60,United-States,>50K
37,Self-emp-not-inc,76855,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,308764,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Federal-gov,339905,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
55,Private,227856,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7298,0,60,United-States,>50K
55,Private,156430,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
45,,98265,HighGrad,9,Separated,,Not-in-family,White,Female,0,0,40,United-States,<=50K
72,Private,116640,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,3471,0,20,United-States,<=50K
39,Private,187167,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,184078,dropout,8,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,108140,Bachelors,13,Separated,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,150533,CommunityCollege,10,Separated,Craft-repair,Not-in-family,White,Male,0,1876,55,United-States,<=50K
51,Self-emp-not-inc,313702,HighGrad,9,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,39803,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Male,0,1719,36,United-States,<=50K
25,Private,252752,CommunityCollege,10,NotMarried,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,<=50K
52,Private,111700,CommunityCollege,10,Separated,Sales,Other-relative,White,Female,0,0,20,United-States,>50K
45,Private,361842,HighGrad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,231438,dropout,7,NotMarried,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
20,Private,178469,HighGrad,9,NotMarried,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,15,,<=50K
64,Local-gov,116620,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
34,Private,112212,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,1485,40,United-States,<=50K
74,Self-emp-not-inc,109101,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
58,Federal-gov,72998,dropout,7,Separated,Craft-repair,Not-in-family,Black,Female,14084,0,40,United-States,>50K
44,Private,147265,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,State-gov,314645,CommunityCollege,12,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
23,Private,444554,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
27,Private,129629,CommunityCollege,11,NotMarried,Tech-support,Other-relative,White,Female,0,0,36,United-States,<=50K
34,Private,106761,Bachelors,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
18,Private,189924,HighGrad,9,NotMarried,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
33,Private,311194,dropout,7,NotMarried,Sales,Unmarried,Black,Female,0,0,17,United-States,<=50K
50,Self-emp-not-inc,89737,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
47,Private,49298,HighGrad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
50,Self-emp-inc,190333,Masters,15,Married,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
18,Private,251923,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
49,Local-gov,298445,Masters,15,Married,Prof-specialty,Wife,White,Female,0,1977,60,United-States,>50K
34,Private,180284,CommunityCollege,10,Married,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,154342,Masters,14,Married,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
56,State-gov,68658,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
64,Private,203783,HighGrad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,8,United-States,<=50K
23,Private,250037,CommunityCollege,10,NotMarried,Farming-fishing,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Private,158688,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,214781,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
60,Federal-gov,404023,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Male,10520,0,40,United-States,>50K
57,State-gov,109015,dropout,8,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,194630,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
23,Private,239375,Bachelors,13,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
54,Private,35576,CommunityCollege,10,Married,Sales,Husband,White,Male,0,2415,50,United-States,>50K
39,Federal-gov,363630,HighGrad,9,Married,Adm-clerical,Husband,Black,Male,7688,0,52,United-States,>50K
32,Self-emp-not-inc,182926,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,117222,CommunityCollege,10,NotMarried,Tech-support,Own-child,White,Male,0,0,15,United-States,<=50K
30,Private,110643,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,52,United-States,<=50K
56,Self-emp-not-inc,170217,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,193285,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,161075,HighGrad,9,NotMarried,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
59,Private,322691,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19,Private,229431,CommunityCollege,10,NotMarried,Prof-specialty,Own-child,White,Male,0,0,11,United-States,<=50K
60,,106282,dropout,5,Widowed,,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,105694,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,42,United-States,<=50K
24,Private,199883,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
41,State-gov,100800,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
23,Private,256278,dropout,4,Married,Handlers-cleaners,Other-relative,Other,Female,0,0,30,El-Salvador,<=50K
32,Private,156464,HighGrad,9,Married,Sales,Husband,White,Male,0,1902,50,United-States,>50K
51,Self-emp-inc,129525,HighGrad,9,NotMarried,Sales,Other-relative,White,Male,0,0,40,,<=50K
18,Private,285013,HighGrad,9,NotMarried,Sales,Own-child,White,Male,0,0,10,United-States,<=50K
28,Private,248911,CommunityCollege,10,NotMarried,Exec-managerial,Own-child,White,Female,0,0,40,,<=50K
33,,369386,CommunityCollege,10,Married,,Wife,White,Female,5178,0,40,United-States,>50K
38,Private,219902,HighGrad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K
29,Private,375482,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,England,<=50K
25,Private,169124,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,183000,Masters,15,NotMarried,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,Private,28053,Bachelors,13,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
34,Private,242984,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
66,State-gov,132055,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,1825,40,United-States,>50K
41,Private,212894,dropout,3,Married,Handlers-cleaners,Husband,White,Male,0,0,40,Guatemala,<=50K
62,Private,223975,dropout,4,Married,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
58,Private,357788,HighGrad,9,Married,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,406811,HighGrad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,<=50K
24,Private,154422,Bachelors,13,NotMarried,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
47,Private,140644,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,355477,HighGrad,9,NotMarried,Other-service,Own-child,Black,Male,0,0,25,United-States,<=50K
32,Private,151773,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
51,State-gov,341548,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,512771,dropout,5,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
60,,141580,Masters,14,Married,,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,48988,CommunityCollege,10,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,201022,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
20,Private,82777,HighGrad,9,Married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,152676,dropout,4,Separated,Craft-repair,Unmarried,White,Male,0,0,40,Puerto-Rico,<=50K
18,Private,115815,HighGrad,9,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K
23,Private,168009,dropout,6,Married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
28,Private,213152,Bachelors,13,Married,Adm-clerical,Husband,White,Male,0,0,40,,>50K
55,Private,89690,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
40,Private,126868,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
52,Private,95128,CommunityCollege,10,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,185567,HighGrad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,>50K
21,Private,301408,CommunityCollege,10,NotMarried,Sales,Own-child,White,Female,0,1602,22,United-States,<=50K
35,Private,216256,CommunityCollege,11,NotMarried,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
45,Private,182541,CommunityCollege,10,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States,<=50K
39,Private,172855,HighGrad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
54,Private,68684,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
42,Private,364832,dropout,4,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,,264300,CommunityCollege,10,Married,,Wife,White,Female,0,0,20,United-States,<=50K
59,Self-emp-inc,349910,CommunityCollege,12,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,276218,HighGrad,9,Married,Sales,Wife,White,Female,0,0,40,United-States,>50K
22,Private,251196,CommunityCollege,10,NotMarried,Protective-serv,Own-child,Black,Female,0,0,20,United-States,<=50K
33,Private,196898,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,58343,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
18,Self-emp-inc,101061,dropout,7,NotMarried,Farming-fishing,Own-child,White,Male,0,0,70,United-States,<=50K
46,Private,415051,CommunityCollege,10,Married,Sales,Husband,Black,Male,0,0,60,United-States,>50K
24,Private,174043,Bachelors,13,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,129460,CommunityCollege,11,Married,Handlers-cleaners,Wife,White,Female,0,0,30,Ecuador,<=50K
21,State-gov,110946,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Female,0,0,43,United-States,<=50K
22,Private,313873,dropout,7,NotMarried,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
61,Private,81132,dropout,3,Married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,7298,0,40,Philippines,>50K
56,Federal-gov,255386,CommunityCollege,10,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
21,Private,191497,CommunityCollege,10,NotMarried,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
17,Private,128617,dropout,6,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,26,United-States,<=50K
29,Private,368949,CommunityCollege,10,Married,Handlers-cleaners,Husband,White,Male,0,0,40,,>50K
28,Local-gov,263600,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
62,Private,257277,HighGrad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
39,Private,339442,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,2176,0,40,United-States,<=50K
30,Local-gov,289442,HighGrad,9,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,,162667,dropout,7,NotMarried,,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
18,Local-gov,466325,dropout,7,NotMarried,Adm-clerical,Own-child,White,Male,0,0,12,United-States,<=50K
54,Private,142169,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,252079,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
33,State-gov,119628,Doctorate,16,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Hong,<=50K
50,Private,175804,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
57,Private,70720,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,78,United-States,<=50K
50,State-gov,201513,HighGrad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,257609,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Private,124692,CommunityCollege,10,Married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
23,Private,268525,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
23,Private,250630,Bachelors,13,NotMarried,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,180277,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,Hungary,<=50K
39,Self-emp-not-inc,191342,Bachelors,13,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,South,<=50K
29,Private,250967,CommunityCollege,11,Married,Machine-op-inspct,Husband,White,Male,0,1887,48,United-States,>50K
46,Private,153254,HighGrad,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
18,Private,362600,dropout,3,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
68,Private,171933,dropout,4,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,211408,CommunityCollege,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
43,Private,48193,CommunityCollege,12,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,22463,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,440969,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,State-gov,164922,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
41,Local-gov,134524,CommunityCollege,11,Separated,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
61,Private,176689,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,220993,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
21,Private,512828,HighGrad,9,NotMarried,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K
36,State-gov,422275,dropout,3,Married,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
37,Local-gov,65291,CommunityCollege,11,NotMarried,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,Private,197080,dropout,8,Married,Transport-moving,Husband,White,Male,9386,0,60,United-States,>50K
49,Federal-gov,181657,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
55,Private,190257,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,53,United-States,>50K
21,Private,238068,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,337046,dropout,6,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,187248,HighGrad,9,Married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,,250037,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,18,,<=50K
46,Private,285750,HighGrad,9,Married,Farming-fishing,Husband,White,Male,4064,0,55,United-States,<=50K
23,Private,260617,dropout,6,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,216999,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,531055,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,1902,48,United-States,>50K
42,State-gov,121265,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Local-gov,184466,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
45,Private,297676,CommunityCollege,12,Widowed,Sales,Unmarried,White,Female,0,0,40,Cuba,<=50K
52,Private,114228,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
